"Node.A","Node.B"
"FLNA","RIOK2"
"FLNA","RPA3"
"FLNA","RPS6KA4"
"FLNA","SH3GL1"
"FLNA","SPTAN1"
"FLNA","SSH1"
"FLNA","SSX2IP"
"FLNA","STAT5A"
"FLNA","STK11"
"FLNA","TAOK2"
"FLNA","TCIRG1"
"FLNA","TGFB1"
"FLNA","TNFRSF1A"
"FLNA","TWISTNB"
"FLNA","TYK2"
"FLNA","UBA1"
"FLNA","UBE2Z"
"FLNA","ULK1"
"FLNA","ULK3"
"FLNA","ZYX"
"FLNB","HSPG2"
"FLNB","SPTAN1"
"FLT3LG","LAT"
"FN1","FPR3"
"FN1","IL1R1"
"FN1","INHBA"
"FN1","ITGA5"
"FN1","ITGAV"
"FN1","ITGB5"
"FN1","LAMA4"
"FN1","LAMB1"
"FN1","MMP2"
"FN1","PDGFRA"
"FN1","SNAI2"
"FN1","THBS1"
"FN1","THBS2"
"FN1","TNFRSF12A"
"FN1","VCAN"
"FN1","WNT2"
"FOLR1","GNG11"
"FOLR1","HACL1"
"FOLR1","HERC1"
"FOLR1","IFNA17"
"FOLR1","IFNGR2"
"FOLR1","IKBKG"
"FOLR1","IL11RA"
"FOLR1","IMPA1"
"FOLR1","INPP5B"
"FOLR1","INPPL1"
"FOLR1","IP6K2"
"FOLR1","IQGAP3"
"FOLR1","IRF9"
"FOLR1","ITCH"
"FOLR1","ITPR3"
"FOLR1","JMJD7-PLA2G4B"
"FOLR1","KAT2A"
"FOLR1","KLHL9"
"FOLR1","KLK3"
"FOLR1","LMO7"
"FOLR1","LTB4R"
"FOLR1","M6PR"
"FOLR1","MAP2K3"
"FOLR1","MAPK12"
"FOLR1","MAPK8"
"FOLR1","MDN1"
"FOLR1","MPHOSPH10"
"FOLR1","MPV17L"
"FOLR1","MTMR3"
"FOLR1","MTOR"
"FOLR1","NCKAP1L"
"FOLR1","NFKB2"
"FOLR1","NMD3"
"FOLR1","NMUR2"
"FOLR1","NOL6"
"FOLR1","NOS1"
"FOLR1","NPBWR1"
"FOLR1","NUMBL"
"FOLR1","ORAI2"
"FOLR1","PAX8"
"FOLR1","PFN1"
"FOLR1","PI4KB"
"FOLR1","PIK3R1"
"FOLR1","PIM1"
"FOLR1","PLCB2"
"FOLR1","PLD2"
"FOLR1","POLR2C"
"FOLR1","POLR2K"
"FOLR1","POP4"
"FOLR1","PPP1R12C"
"FOLR1","PPP2R1B"
"FOLR1","PPP2R5D"
"FOLR1","PPP2R5E"
"FOLR1","PRKACA"
"FOLR1","PRKCI"
"FOLR1","PSD4"
"FOLR1","PSENEN"
"FOLR1","PTK2B"
"FOLR1","PWP2"
"FOLR1","RAB11FIP3"
"FOLR1","RAB5B"
"FOLR1","RAB5C"
"FOLR1","RAF1"
"FOLR1","RALB"
"FOLR1","RAP1B"
"FOLR1","RPA2"
"FOLR1","RXRB"
"FOLR1","SEC22B"
"FOLR1","SEC61A2"
"FOLR1","SHROOM1"
"FOLR1","SLC25A6"
"FOLR1","SNX1"
"FOLR1","SNX12"
"FOLR1","SPG21"
"FOLR1","SPI1"
"FOLR1","STAT5A"
"FOLR1","STAT6"
"FOLR1","STK36"
"FOLR1","STRADA"
"FOLR1","SYMPK"
"FOLR1","SYVN1"
"FOLR1","TAOK2"
"FOLR1","TJAP1"
"FOLR1","TRAF5"
"FOLR1","UBA1"
"FOLR1","UBE2K"
"FOLR1","UBE2Z"
"FOLR1","ULK3"
"FOLR1","VHL"
"FOLR1","VPS35"
"FOLR1","WIPF2"
"FOLR1","WNT6"
"FOLR1","YWHAH"
"FOLR1","YWHAQ"
"FOLR1","ZFYVE27"
"FOLR1","ZMAT3"
"FOS","JUN"
"FPR1","FPR2"
"FPR1","IL15"
"FPR1","IL18"
"FPR1","LY96"
"FPR1","RDX"
"FPR1","RRAS"
"FPR1","SDC4"
"FPR1","SOD2"
"FPR1","STX12"
"FPR1","TLR2"
"FPR1","TLR4"
"FPR1","TNFSF10"
"FPR1","TNFSF13B"
"FPR2","SOD2"
"FYN","LAT"
"FYN","NHP2"
"FYN","PRKCH"
"FYN","PRKCQ"
"FYN","RALGDS"
"FYN","SLC25A4"
"FYN","STAT4"
"FYN","TIAM1"
"FZD1","ITGAV"
"FZD1","ITGB5"
"FZD1","LAMA4"
"FZD1","LAMB1"
"FZD1","LAMP2"
"FZD1","PDGFC"
"FZD1","PDGFRA"
"FZD1","SNAI2"
"FZD1","TUBA1A"
"FZD4","HSPG2"
"FZD7","GNAI1"
"FZD7","GUCY1A3"
"FZD7","GUCY1B3"
"FZD7","ITGAV"
"FZD7","KITLG"
"FZD7","LPAR1"
"FZD7","MYLK"
"FZD7","PARVA"
"FZD7","PDGFC"
"FZD7","SNAI2"
"FZD7","TJP1"
"FZR1","GBF1"
"FZR1","GIT1"
"FZR1","GNG11"
"FZR1","GUCY1A3"
"FZR1","HGS"
"FZR1","IL18"
"FZR1","INPP5B"
"FZR1","INPPL1"
"FZR1","IP6K2"
"FZR1","MAP2K3"
"FZR1","MAP2K7"
"FZR1","MAP4K1"
"FZR1","MDN1"
"FZR1","MGRN1"
"FZR1","MVK"
"FZR1","MYL12A"
"FZR1","NCK1"
"FZR1","NCKAP1L"
"FZR1","PDGFC"
"FZR1","PFN1"
"FZR1","PIK3R1"
"FZR1","PKMYT1"
"FZR1","POLD2"
"FZR1","PPP1R12C"
"FZR1","PPP2R1A"
"FZR1","PPP2R1B"
"FZR1","PPP2R5D"
"FZR1","PPP2R5E"
"FZR1","RELB"
"FZR1","RPA2"
"FZR1","SAE1"
"FZR1","SARS2"
"FZR1","SBDS"
"FZR1","SEC61A2"
"FZR1","SH3GLB2"
"FZR1","SNX1"
"FZR1","SOCS6"
"FZR1","SOS2"
"FZR1","SPG21"
"FZR1","SPI1"
"FZR1","STAM2"
"FZR1","STK4"
"FZR1","STRADA"
"FZR1","SYMPK"
"FZR1","SYVN1"
"FZR1","TAOK2"
"FZR1","TCOF1"
"FZR1","TLN1"
"FZR1","TLR4"
"FZR1","TMEM55B"
"FZR1","TUBA1A"
"FZR1","VHL"
"FZR1","VPS37A"
"FZR1","WNT6"
"FZR1","YWHAH"
"FZR1","ZFYVE27"
"GABARAPL1","IL1R1"
"GABARAPL1","ITGB5"
"GABARAPL1","RAB13"
"GABARAPL1","TCF7L2"
"GABARAPL1","VAMP3"
"GABBR1","GZMA"
"GABBR1","IFNG"
"GABBR1","P2RY13"
"GABBR1","STAT1"
"GABBR1","TNFSF13B"
"GABBR1","VCAM1"
"GARS","IARS"
"GARS","YARS"
"GAS1","GJA1"
"GAS1","GNG12"
"GAS1","IL1R1"
"GAS1","INHBA"
"GAS1","ITGAV"
"GAS1","ITGB5"
"GAS1","LAMA4"
"GAS1","LAMB1"
"GAS1","LPAR1"
"GAS1","MMP2"
"GAS1","MYLK"
"GAS1","NCKAP1"
"GAS1","PARVA"
"GAS1","PDGFC"
"GAS1","PDGFRA"
"GAS1","SDC2"
"GAS1","SERPINF1"
"GAS1","SNAI2"
"GAS1","THBS1"
"GAS1","THBS2"
"GAS1","TJP1"
"GAS1","TNFRSF12A"
"GAS1","VEGFC"
"GBF1","GNG11"
"GBF1","GORAB"
"GBF1","GRB2"
"GBF1","HGS"
"GBF1","HSP90AB1"
"GBF1","IKBKG"
"GBF1","IL18"
"GBF1","IMPA1"
"GBF1","JAK1"
"GBF1","MAP2K2"
"GBF1","MAP2K7"
"GBF1","MAP4K1"
"GBF1","MAPK8"
"GBF1","MAPKAPK2"
"GBF1","MDN1"
"GBF1","MYL12A"
"GBF1","NCKAP1L"
"GBF1","NCSTN"
"GBF1","NFKB2"
"GBF1","NOL6"
"GBF1","PIP4K2B"
"GBF1","PIP5K1C"
"GBF1","PKMYT1"
"GBF1","POLR2A"
"GBF1","POLR2E"
"GBF1","PPP1R12C"
"GBF1","PPP2R1A"
"GBF1","PPP2R5D"
"GBF1","PRKACA"
"GBF1","PSD4"
"GBF1","RAB23"
"GBF1","RAB5B"
"GBF1","RAB5C"
"GBF1","RAF1"
"GBF1","RAP1B"
"GBF1","RAPGEF1"
"GBF1","REXO1"
"GBF1","RPS6KA4"
"GBF1","SARS2"
"GBF1","SEC61A2"
"GBF1","SH3GLB2"
"GBF1","SNX1"
"GBF1","SPG21"
"GBF1","SPI1"
"GBF1","SPTAN1"
"GBF1","STAM2"
"GBF1","SYVN1"
"GBF1","TAOK2"
"GBF1","TCEB1"
"GBF1","TCOF1"
"GBF1","TLN1"
"GBF1","TMEM55A"
"GBF1","TMEM55B"
"GBF1","TUBB"
"GBF1","TYK2"
"GBF1","UBA1"
"GBF1","UBA2"
"GBF1","UBA3"
"GBF1","UBE2I"
"GBF1","UBE2Z"
"GBF1","ULK3"
"GBF1","VTA1"
"GBF1","YWHAH"
"GBF1","YWHAQ"
"GBF1","ZFYVE27"
"GBF1","ZYX"
"GIT1","KLK3"
"GIT1","MVK"
"GIT1","PPP2R5D"
"GIT1","SH3GLB2"
"GIT1","TLN1"
"GIT2","HCLS1"
"GIT2","HERC1"
"GIT2","INPP5D"
"GIT2","ITPR3"
"GIT2","JAK1"
"GIT2","MAX"
"GIT2","MGRN1"
"GIT2","MSN"
"GIT2","MYH9"
"GIT2","NCKAP1L"
"GIT2","NCOR2"
"GIT2","NMD3"
"GIT2","NXT1"
"GIT2","PI4KA"
"GIT2","PIP4K2B"
"GIT2","PIP5K1C"
"GIT2","POLR2K"
"GIT2","POP4"
"GIT2","RCHY1"
"GIT2","RNF7"
"GIT2","RPP30"
"GIT2","RUFY1"
"GIT2","SMURF1"
"GIT2","SP1"
"GIT2","SPTAN1"
"GIT2","STAT2"
"GIT2","STAT6"
"GIT2","STK36"
"GIT2","STK4"
"GIT2","TCEB1"
"GIT2","TSC2"
"GIT2","UBE2W"
"GIT2","WAS"
"GIT2","WASF2"
"GIT2","WIPF2"
"GJA1","GNAI1"
"GJA1","GNG12"
"GJA1","IL1R1"
"GJA1","ITGAV"
"GJA1","JAG1"
"GJA1","KITLG"
"GJA1","LAMA4"
"GJA1","LAMB1"
"GJA1","LPAR1"
"GJA1","NCKAP1"
"GJA1","OSMR"
"GJA1","PARVA"
"GJA1","PDGFC"
"GJA1","PDGFRA"
"GJA1","RAB23"
"GJA1","SDC2"
"GJA1","SNAI2"
"GJA1","THBS1"
"GJA1","TJP1"
"GJA1","TNFRSF12A"
"GJA1","VEGFC"
"GLG1","KIF5B"
"GLG1","VPS35"
"GNA11","LAMB2"
"GNA11","RAB13"
"GNA15","SOD2"
"GNA15","TLR2"
"GNAI1","GNG11"
"GNAI1","GNG12"
"GNAI1","GUCY1A3"
"GNAI1","GUCY1B3"
"GNAI1","HTR2B"
"GNAI1","ID4"
"GNAI1","INPP5D"
"GNAI1","ITGA6"
"GNAI1","ITGAV"
"GNAI1","JAG1"
"GNAI1","KITLG"
"GNAI1","KLHL9"
"GNAI1","LEPR"
"GNAI1","LPAR1"
"GNAI1","LPAR6"
"GNAI1","MCM3"
"GNAI1","MECOM"
"GNAI1","MYLK"
"GNAI1","NCKAP1"
"GNAI1","NCKAP1L"
"GNAI1","PDE1A"
"GNAI1","PDGFC"
"GNAI1","PLN"
"GNAI1","PTPN13"
"GNAI1","PTPRB"
"GNAI1","RAB23"
"GNAI1","SBDS"
"GNAI1","SDC2"
"GNAI1","SEC61A2"
"GNAI1","SOCS2"
"GNAI1","SOCS5"
"GNAI1","SPG20"
"GNAI1","THBS1"
"GNAI1","TJP1"
"GNAI1","TNFRSF11B"
"GNAI1","TUBA1A"
"GNAI1","VHL"
"GNAI2","HCLS1"
"GNAI2","HGS"
"GNAI2","HLA-B"
"GNAI2","IL2RG"
"GNAI2","JAK1"
"GNAI2","JAK3"
"GNAI2","MAPKAPK2"
"GNAI2","MSN"
"GNAI2","MTMR14"
"GNAI2","MYD88"
"GNAI2","MYH9"
"GNAI2","PI4K2A"
"GNAI2","PLEKHO2"
"GNAI2","PRKCD"
"GNAI2","RAB7A"
"GNAI2","RELA"
"GNAI2","RPS6KA4"
"GNAI2","SPTAN1"
"GNAI2","TCEB1"
"GNAI2","TGFB1"
"GNAI2","TSC2"
"GNAI2","WAS"
"GNAI2","WASF2"
"GNAI2","ZYX"
"GNAL","LIFR"
"GNAL","LPAR1"
"GNAQ","GNG12"
"GNAQ","IL1R1"
"GNAQ","IL6ST"
"GNAQ","JAG1"
"GNAQ","LAMB1"
"GNAQ","LTBR"
"GNAQ","MAML2"
"GNAQ","MITF"
"GNAQ","MYLK"
"GNAQ","OSMR"
"GNAQ","PARVA"
"GNAQ","PDGFRA"
"GNAQ","RAB13"
"GNAQ","RAB31"
"GNAQ","RRAS"
"GNAQ","RXRA"
"GNAQ","SPG20"
"GNAQ","VAMP3"
"GNAQ","VEGFC"
"GNAS","RAC1"
"GNAS","YWHAB"
"GNB4","TNFSF13B"
"GNG11","GNG12"
"GNG11","GUCY1A3"
"GNG11","GUCY1B3"
"GNG11","HCLS1"
"GNG11","IKBKG"
"GNG11","INPP5D"
"GNG11","INPPL1"
"GNG11","ITGAL"
"GNG11","ITGAV"
"GNG11","MAP2K7"
"GNG11","MAP4K1"
"GNG11","MTMR14"
"GNG11","NCKAP1L"
"GNG11","NFKB2"
"GNG11","PDE1A"
"GNG11","PDGFC"
"GNG11","PFN1"
"GNG11","PPP2R1A"
"GNG11","PRKCI"
"GNG11","PSD4"
"GNG11","PTPRB"
"GNG11","PWP2"
"GNG11","RAB23"
"GNG11","RAF1"
"GNG11","SBDS"
"GNG11","SDC2"
"GNG11","SEC61A2"
"GNG11","SNAI2"
"GNG11","SNX1"
"GNG11","SOCS5"
"GNG11","SPG21"
"GNG11","SPI1"
"GNG11","TJP1"
"GNG11","TLN1"
"GNG11","TUBA1A"
"GNG11","UBA1"
"GNG11","UBE2I"
"GNG11","VHL"
"GNG11","ZFYVE27"
"GNG12","GUCY1A3"
"GNG12","GUCY1B3"
"GNG12","ID4"
"GNG12","ITGA1"
"GNG12","ITGA6"
"GNG12","ITGAV"
"GNG12","JAG1"
"GNG12","KITLG"
"GNG12","LAMB1"
"GNG12","LEPR"
"GNG12","LPAR6"
"GNG12","MPDZ"
"GNG12","MYLK"
"GNG12","NCKAP1"
"GNG12","PARVA"
"GNG12","PDE1A"
"GNG12","PDGFC"
"GNG12","PDGFRA"
"GNG12","PLN"
"GNG12","PRKG1"
"GNG12","PTPRB"
"GNG12","RAB23"
"GNG12","SBDS"
"GNG12","SDC2"
"GNG12","SNAI2"
"GNG12","SOCS2"
"GNG12","SPG20"
"GNG12","THBS1"
"GNG12","TJP1"
"GNG12","TNFRSF12A"
"GNG12","WASL"
"GNG12","YES1"
"GNG5","JMJD7-PLA2G4B"
"GNG5","MDN1"
"GNG5","WNT6"
"GNL2","HLA-F"
"GNL2","MPHOSPH10"
"GNL2","WDR3"
"GNL2","WDR75"
"GNL3","IMP3"
"GNL3","IP6K2"
"GNL3","MCM4"
"GNL3","NOL6"
"GNL3","NR3C1"
"GNL3","PIK3R1"
"GNL3","POLD2"
"GNL3","POLR3H"
"GNL3","RUVBL1"
"GNL3","SOS2"
"GORAB","HSP90AB1"
"GORAB","NCK1"
"GORAB","SCP2"
"GORAB","STAM2"
"GORAB","UBA2"
"GORAB","UBA3"
"GORAB","UBE2I"
"GORAB","VTA1"
"GRB2","HGS"
"GRB2","HSP90AB1"
"GRB2","IKBKG"
"GRB2","INPP5D"
"GRB2","INPPL1"
"GRB2","MAP2K7"
"GRB2","MAP4K1"
"GRB2","MAPKAPK2"
"GRB2","MCM3"
"GRB2","PFN1"
"GRB2","PPP2R1A"
"GRB2","PRKACA"
"GRB2","RAB5B"
"GRB2","RAPGEF1"
"GRB2","SH3GLB2"
"GRB2","STRADA"
"GRB2","TUBB"
"GRB2","TYK2"
"GRB2","UBA1"
"GRB2","UBE2Z"
"GRB2","WIPF2"
"GSN","HSPB1"
"GSN","ITGAX"
"GSN","MMP9"
"GSN","NBL1"
"GSN","PDGFRB"
"GSN","PXN"
"GSN","SSH1"
"GSN","TNFRSF1A"
"GSN","WDR75"
"GSN","ZYX"
"GTSE1","IL15"
"GTSE1","MCM3"
"GTSE1","MCM4"
"GTSE1","MCM5"
"GTSE1","MCM7"
"GTSE1","MVK"
"GTSE1","NOP58"
"GTSE1","NUMBL"
"GTSE1","PKMYT1"
"GTSE1","PLA2G4A"
"GTSE1","PLK1"
"GTSE1","PPIL2"
"GTSE1","RAB22A"
"GTSE1","SAE1"
"GTSE1","SOCS5"
"GTSE1","STX12"
"GTSE1","SYMPK"
"GTSE1","SYVN1"
"GTSE1","TNFSF13B"
"GTSE1","TUBB3"
"GUCY1A3","GUCY1B3"
"GUCY1A3","ID4"
"GUCY1A3","IP6K2"
"GUCY1A3","ITGA1"
"GUCY1A3","ITGA6"
"GUCY1A3","ITGA9"
"GUCY1A3","ITGAV"
"GUCY1A3","JAG1"
"GUCY1A3","KITLG"
"GUCY1A3","LAMB1"
"GUCY1A3","LPAR6"
"GUCY1A3","LTBR"
"GUCY1A3","MCM3"
"GUCY1A3","MCM4"
"GUCY1A3","MYLK"
"GUCY1A3","NOL6"
"GUCY1A3","PARD3"
"GUCY1A3","PARVA"
"GUCY1A3","PDGFC"
"GUCY1A3","PECAM1"
"GUCY1A3","PIK3R1"
"GUCY1A3","PLA2G4A"
"GUCY1A3","POLD2"
"GUCY1A3","PPP2R1B"
"GUCY1A3","PTPN13"
"GUCY1A3","PTPRB"
"GUCY1A3","RPA2"
"GUCY1A3","SDC2"
"GUCY1A3","SEC61A2"
"GUCY1A3","SH3GLB2"
"GUCY1A3","SNAI2"
"GUCY1A3","SOS2"
"GUCY1A3","SPG20"
"GUCY1A3","STX12"
"GUCY1A3","TCF7L2"
"GUCY1A3","TJP1"
"GUCY1A3","TRAF4"
"GUCY1A3","TUBA1A"
"GUCY1A3","VEGFC"
"GUCY1A3","VHL"
"GUCY1A3","WWP1"
"GUCY1A3","ZFYVE27"
"GUCY1B3","HSP90AB1"
"GUCY1B3","IFNGR1"
"GUCY1B3","IL15"
"GUCY1B3","IL18"
"GUCY1B3","INPP5D"
"GUCY1B3","IP6K2"
"GUCY1B3","ITGA6"
"GUCY1B3","ITGAV"
"GUCY1B3","JAG1"
"GUCY1B3","LPAR1"
"GUCY1B3","LPAR6"
"GUCY1B3","LY96"
"GUCY1B3","MCM3"
"GUCY1B3","MYLK"
"GUCY1B3","NCK1"
"GUCY1B3","NUDT12"
"GUCY1B3","PECAM1"
"GUCY1B3","PLA2G4A"
"GUCY1B3","POLD2"
"GUCY1B3","PPP2R1A"
"GUCY1B3","PTPN13"
"GUCY1B3","PWP2"
"GUCY1B3","RAP1B"
"GUCY1B3","RRAS"
"GUCY1B3","SDC2"
"GUCY1B3","SH3GLB2"
"GUCY1B3","SNAI2"
"GUCY1B3","SOCS2"
"GUCY1B3","SPG20"
"GUCY1B3","STAT6"
"GUCY1B3","STX12"
"GUCY1B3","SYVN1"
"GUCY1B3","TJP1"
"GUCY1B3","TLR4"
"GUCY1B3","TNFRSF11B"
"GUCY1B3","TNFSF13B"
"GUCY1B3","TUBA1A"
"GUCY1B3","TUBB"
"GUCY1B3","UBE2I"
"GUCY1B3","UBE2W"
"GUCY1B3","VEGFC"
"GUCY1B3","ZFYVE27"
"GZMA","GZMB"
"GZMA","IFNG"
"GZMA","IL15"
"GZMA","INPP4B"
"GZMA","PPP2R2B"
"GZMA","PRF1"
"GZMA","PRKCH"
"GZMA","PRKCQ"
"GZMA","PTGER4"
"GZMA","SLC27A2"
"GZMA","SLC8A1"
"GZMA","TAP1"
"GZMA","TNFSF10"
"GZMA","TNFSF13B"
"GZMA","UBE2F"
"GZMA","XCL1"
"GZMB","IFNG"
"GZMB","PRF1"
"GZMB","SLC27A2"
"GZMB","WARS"
"HACL1","HERC1"
"HACL1","IFNGR2"
"HACL1","IMPA1"
"HACL1","INPPL1"
"HACL1","JMJD7-PLA2G4B"
"HACL1","JUND"
"HACL1","MSN"
"HACL1","MTMR3"
"HACL1","MYH9"
"HACL1","NMD3"
"HACL1","NUMBL"
"HACL1","NXT1"
"HACL1","PAX8"
"HACL1","PEX3"
"HACL1","PI4KB"
"HACL1","PIP5K1C"
"HACL1","POLR2K"
"HACL1","POP4"
"HACL1","PPM1D"
"HACL1","PRKACA"
"HACL1","RALB"
"HACL1","SEC22B"
"HACL1","SSH1"
"HACL1","STAT2"
"HACL1","TCIRG1"
"HACL1","UBE2K"
"HACL1","WIPF2"
"HCLS1","HLA-DOA"
"HCLS1","HLA-G"
"HCLS1","HSP90AB1"
"HCLS1","IKBKG"
"HCLS1","IL2RG"
"HCLS1","INPP5D"
"HCLS1","ITGAL"
"HCLS1","JAK3"
"HCLS1","MAP2K3"
"HCLS1","MAP2K7"
"HCLS1","MAP4K1"
"HCLS1","MAPK8"
"HCLS1","MAPKAPK2"
"HCLS1","MGRN1"
"HCLS1","MSN"
"HCLS1","MTMR14"
"HCLS1","MYH9"
"HCLS1","NCKAP1L"
"HCLS1","NFKB2"
"HCLS1","PARP1"
"HCLS1","PDE1A"
"HCLS1","PFN1"
"HCLS1","PI4KA"
"HCLS1","PIK3CD"
"HCLS1","PIP4K2B"
"HCLS1","POLR2A"
"HCLS1","PRKCD"
"HCLS1","PSD4"
"HCLS1","PTK2B"
"HCLS1","PWP2"
"HCLS1","RAB23"
"HCLS1","RAB8A"
"HCLS1","RAC2"
"HCLS1","RAPGEF1"
"HCLS1","RELB"
"HCLS1","RELT"
"HCLS1","RHEB"
"HCLS1","SBDS"
"HCLS1","SMAP2"
"HCLS1","SPI1"
"HCLS1","SSH2"
"HCLS1","STAT5A"
"HCLS1","STAT6"
"HCLS1","STK3"
"HCLS1","STK4"
"HCLS1","STRADA"
"HCLS1","TCEB1"
"HCLS1","TGFB1"
"HCLS1","TPM3"
"HCLS1","TRAF1"
"HCLS1","TSC2"
"HCLS1","TUBB"
"HCLS1","TYK2"
"HCLS1","UBE2I"
"HCLS1","UBE2Q2"
"HCLS1","WAS"
"HCLS1","WASF2"
"HCLS1","WIPF2"
"HCLS1","ZBTB17"
"HDAC1","WEE1"
"HDAC2","IFNGR2"
"HDAC2","MPHOSPH10"
"HDAC2","NCKAP1L"
"HDAC2","NXF1"
"HDAC2","UBA2"
"HDAC2","VTA1"
"HERC1","HLA-C"
"HERC1","HLA-F"
"HERC1","HLA-G"
"HERC1","INPP5E"
"HERC1","ITGAL"
"HERC1","JAK3"
"HERC1","JMJD7-PLA2G4B"
"HERC1","MCL1"
"HERC1","MSN"
"HERC1","MTMR3"
"HERC1","MYH9"
"HERC1","NMD3"
"HERC1","NXF1"
"HERC1","NXT1"
"HERC1","PEX3"
"HERC1","PI4KA"
"HERC1","PIK3CD"
"HERC1","PIP5K1C"
"HERC1","PLD2"
"HERC1","POLR1D"
"HERC1","POLR2K"
"HERC1","POP4"
"HERC1","PXN"
"HERC1","RICTOR"
"HERC1","RPA3"
"HERC1","RPP30"
"HERC1","SPTAN1"
"HERC1","SSBP1"
"HERC1","SSH1"
"HERC1","STAT2"
"HERC1","STAT5A"
"HERC1","SYMPK"
"HERC1","TWISTNB"
"HERC1","UBE2Z"
"HGS","IKBKG"
"HGS","IL18"
"HGS","IL7"
"HGS","IMPA1"
"HGS","INPP5B"
"HGS","INPP5D"
"HGS","INPP5E"
"HGS","INPPL1"
"HGS","ITPKC"
"HGS","ITPR3"
"HGS","KAT2A"
"HGS","LTB4R"
"HGS","MAP2K2"
"HGS","MAP2K3"
"HGS","MAP2K7"
"HGS","MAP3K11"
"HGS","MAP3K8"
"HGS","MAPK8"
"HGS","MAPK8IP3"
"HGS","MAPKAPK2"
"HGS","MDN1"
"HGS","MGRN1"
"HGS","MKNK1"
"HGS","MTMR3"
"HGS","MTMR6"
"HGS","NCK1"
"HGS","NCSTN"
"HGS","NFKB2"
"HGS","NXF1"
"HGS","ORAI2"
"HGS","PEX13"
"HGS","PI4KA"
"HGS","PIP4K2B"
"HGS","PIP5K1C"
"HGS","PLD2"
"HGS","POLR2A"
"HGS","POLR2E"
"HGS","PPM1D"
"HGS","PPP1R12C"
"HGS","PPP2R1A"
"HGS","PPP2R5D"
"HGS","PRKACA"
"HGS","PSD4"
"HGS","RAB5B"
"HGS","RAB5C"
"HGS","RAF1"
"HGS","RAP1B"
"HGS","RAPGEF1"
"HGS","RASSF1"
"HGS","RCHY1"
"HGS","RELA"
"HGS","RELB"
"HGS","RELT"
"HGS","REXO1"
"HGS","RFNG"
"HGS","RPS6KA4"
"HGS","SEC61A2"
"HGS","SH3GLB2"
"HGS","SMURF1"
"HGS","SOCS5"
"HGS","SPTAN1"
"HGS","STAM2"
"HGS","STAT6"
"HGS","STK11"
"HGS","STK36"
"HGS","STK4"
"HGS","STRADA"
"HGS","STUB1"
"HGS","SYVN1"
"HGS","TAOK2"
"HGS","TCEB1"
"HGS","TCOF1"
"HGS","TGFB1"
"HGS","TMEM55A"
"HGS","TPM3"
"HGS","TSC2"
"HGS","TUBA1A"
"HGS","TUBB3"
"HGS","TYK2"
"HGS","UBA1"
"HGS","UBA3"
"HGS","UBE2Q2"
"HGS","UBE2W"
"HGS","ULK1"
"HGS","ULK3"
"HGS","VPS37A"
"HGS","VTA1"
"HGS","WAS"
"HGS","WASF2"
"HGS","WIPF2"
"HGS","YWHAQ"
"HGS","ZBTB17"
"HGS","ZFYVE27"
"HLA-A","HLA-B"
"HLA-A","HLA-C"
"HLA-A","HLA-DRB1"
"HLA-A","HLA-E"
"HLA-A","HLA-F"
"HLA-A","HLA-G"
"HLA-A","IL15RA"
"HLA-A","IL2RG"
"HLA-A","ITGAL"
"HLA-A","ITGB2"
"HLA-A","LAMP1"
"HLA-A","MAD2L1"
"HLA-A","PLEKHO2"
"HLA-A","RALGDS"
"HLA-A","SELPLG"
"HLA-A","SSBP1"
"HLA-A","STAT1"
"HLA-A","TNFRSF1A"
"HLA-A","WARS"
"HLA-B","HLA-C"
"HLA-B","HLA-DOA"
"HLA-B","HLA-DRB1"
"HLA-B","HLA-F"
"HLA-B","HLA-G"
"HLA-B","IL2RG"
"HLA-B","IMPA1"
"HLA-B","IRF9"
"HLA-B","ITGAL"
"HLA-B","ITGB2"
"HLA-B","JAK3"
"HLA-B","MCL1"
"HLA-B","MKNK1"
"HLA-B","MSN"
"HLA-B","MTMR3"
"HLA-B","NMD3"
"HLA-B","PIK3CD"
"HLA-B","PIP5K1C"
"HLA-B","PLEKHO2"
"HLA-B","RELA"
"HLA-B","SSBP1"
"HLA-B","STAT2"
"HLA-B","TAP2"
"HLA-B","TCEB1"
"HLA-B","TGFB1"
"HLA-B","TNFRSF1A"
"HLA-B","WDR43"
"HLA-B","WIPF2"
"HLA-C","HLA-DOA"
"HLA-C","HLA-DRB1"
"HLA-C","HLA-F"
"HLA-C","HLA-G"
"HLA-C","ICAM1"
"HLA-C","IL2RG"
"HLA-C","IRF9"
"HLA-C","ITGAL"
"HLA-C","JAK3"
"HLA-C","M6PR"
"HLA-C","MAP3K11"
"HLA-C","MCL1"
"HLA-C","MKNK1"
"HLA-C","MTMR3"
"HLA-C","NMD3"
"HLA-C","PARVG"
"HLA-C","PIK3CD"
"HLA-C","PLEKHO2"
"HLA-C","POLR1D"
"HLA-C","POLR2K"
"HLA-C","PXN"
"HLA-C","RAB5B"
"HLA-C","SELPLG"
"HLA-C","SSBP1"
"HLA-C","STAT2"
"HLA-C","STAT5A"
"HLA-C","TAP2"
"HLA-C","TCEB1"
"HLA-C","TGFB1"
"HLA-C","TNFRSF1A"
"HLA-C","TPM3"
"HLA-C","TWISTNB"
"HLA-C","UBE2Z"
"HLA-C","WDR43"
"HLA-C","WIPF2"
"HLA-DMA","HLA-DMB"
"HLA-DMA","HLA-DOA"
"HLA-DMA","HLA-DOB"
"HLA-DMA","HLA-DQA1"
